date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:03:16	10839/10839	---M--	200	added ('OK')	image/png	etag:%222a57-56024a8979388%22	http://www.promasti.com/wp-content/themes/Newspaper/images/sprite/elements@2x.png	C:/Users/NAVEEN/Desktop/jutti%20pics/New%20folder/new%20wish/www.promasti.com/wp-content/themes/Newspaper/images/sprite/elements@2x.png	(from http://www.promasti.com/wp-content/themes/Newspaper/style.css)
18:03:17	4324/4324	---M--	200	added ('OK')	image/png	etag:%2210e4-56024a89783e8%22	http://www.promasti.com/wp-content/themes/Newspaper/images/sprite/elements.png	C:/Users/NAVEEN/Desktop/jutti%20pics/New%20folder/new%20wish/www.promasti.com/wp-content/themes/Newspaper/images/sprite/elements.png	(from http://www.promasti.com/wp-content/themes/Newspaper/style.css)
18:03:20	54676/54676	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Jul%202018%2022:31:36%20GMT	http://www.promasti.com/wp-content/themes/Newspaper/demos_popup/demos-popup.png?v=1	C:/Users/NAVEEN/Desktop/jutti%20pics/New%20folder/new%20wish/www.promasti.com/wp-content/themes/Newspaper/demos_popup/demos-popup3860.png	(from http://www.promasti.com/wp-content/themes/Newspaper/style.css)
18:03:21	54632/54632	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://www.promasti.com/wp-content/themes/Newspaper/demos_popup/new-badge.png	C:/Users/NAVEEN/Desktop/jutti%20pics/New%20folder/new%20wish/www.promasti.com/wp-content/themes/Newspaper/demos_popup/new-badge.html	(from http://www.promasti.com/wp-content/themes/Newspaper/style.css)
18:03:21	20063/20063	---M--	200	added ('OK')	image/png	etag:%224e5f-56024a8977448%22	http://www.promasti.com/wp-content/themes/Newspaper/images/sprite/weather/clear-sky-d.png	C:/Users/NAVEEN/Desktop/jutti%20pics/New%20folder/new%20wish/www.promasti.com/wp-content/themes/Newspaper/images/sprite/weather/clear-sky-d.png	(from http://www.promasti.com/wp-content/themes/Newspaper/style.css)
18:03:22	14147/14147	---M--	200	added ('OK')	image/png	etag:%223743-56024a8972a10%22	http://www.promasti.com/wp-content/themes/Newspaper/images/sprite/weather/clear-sky-n.png	C:/Users/NAVEEN/Desktop/jutti%20pics/New%20folder/new%20wish/www.promasti.com/wp-content/themes/Newspaper/images/sprite/weather/clear-sky-n.png	(from http://www.promasti.com/wp-content/themes/Newspaper/style.css)
18:03:23	16262/16262	---M--	200	added ('OK')	image/png	etag:%223f86-56024a8971a70%22	http://www.promasti.com/wp-content/themes/Newspaper/images/sprite/weather/few-clouds-d.png	C:/Users/NAVEEN/Desktop/jutti%20pics/New%20folder/new%20wish/www.promasti.com/wp-content/themes/Newspaper/images/sprite/weather/few-clouds-d.png	(from http://www.promasti.com/wp-content/themes/Newspaper/style.css)
18:03:24	15671/15671	---M--	200	added ('OK')	image/png	etag:%223d37-56024a8971a70%22	http://www.promasti.com/wp-content/themes/Newspaper/images/sprite/weather/few-clouds-n.png	C:/Users/NAVEEN/Desktop/jutti%20pics/New%20folder/new%20wish/www.promasti.com/wp-content/themes/Newspaper/images/sprite/weather/few-clouds-n.png	(from http://www.promasti.com/wp-content/themes/Newspaper/style.css)
18:03:25	19374/19374	---M--	200	added ('OK')	image/png	etag:%224bae-56024a8977448%22	http://www.promasti.com/wp-content/themes/Newspaper/images/sprite/weather/scattered-clouds-d.png	C:/Users/NAVEEN/Desktop/jutti%20pics/New%20folder/new%20wish/www.promasti.com/wp-content/themes/Newspaper/images/sprite/weather/scattered-clouds-d.png	(from http://www.promasti.com/wp-content/themes/Newspaper/style.css)
18:03:27	20140/20140	---M--	200	added ('OK')	image/png	etag:%224eac-56024a8974568%22	http://www.promasti.com/wp-content/themes/Newspaper/images/sprite/weather/scattered-clouds-n.png	C:/Users/NAVEEN/Desktop/jutti%20pics/New%20folder/new%20wish/www.promasti.com/wp-content/themes/Newspaper/images/sprite/weather/scattered-clouds-n.png	(from http://www.promasti.com/wp-content/themes/Newspaper/style.css)
18:03:27	20241/20241	---M--	200	added ('OK')	image/png	etag:%224f11-56024a8970ad0%22	http://www.promasti.com/wp-content/themes/Newspaper/images/sprite/weather/broken-clouds-d.png	C:/Users/NAVEEN/Desktop/jutti%20pics/New%20folder/new%20wish/www.promasti.com/wp-content/themes/Newspaper/images/sprite/weather/broken-clouds-d.png	(from http://www.promasti.com/wp-content/themes/Newspaper/style.css)
18:03:27	20115/20115	---M--	200	added ('OK')	image/png	etag:%224e93-56024a89739b0%22	http://www.promasti.com/wp-content/themes/Newspaper/images/sprite/weather/broken-clouds-n.png	C:/Users/NAVEEN/Desktop/jutti%20pics/New%20folder/new%20wish/www.promasti.com/wp-content/themes/Newspaper/images/sprite/weather/broken-clouds-n.png	(from http://www.promasti.com/wp-content/themes/Newspaper/style.css)
18:03:27	14450/14450	---M--	200	added ('OK')	image/png	etag:%223872-56024a89764a8%22	http://www.promasti.com/wp-content/themes/Newspaper/images/sprite/weather/shower-rain-d.png	C:/Users/NAVEEN/Desktop/jutti%20pics/New%20folder/new%20wish/www.promasti.com/wp-content/themes/Newspaper/images/sprite/weather/shower-rain-d.png	(from http://www.promasti.com/wp-content/themes/Newspaper/style.css)
18:03:29	11914/11914	---M--	200	added ('OK')	image/png	etag:%222e8a-56024a8970ad0%22	http://www.promasti.com/wp-content/themes/Newspaper/images/sprite/weather/rain-d.png	C:/Users/NAVEEN/Desktop/jutti%20pics/New%20folder/new%20wish/www.promasti.com/wp-content/themes/Newspaper/images/sprite/weather/rain-d.png	(from http://www.promasti.com/wp-content/themes/Newspaper/style.css)
18:03:29	17359/17359	---M--	200	added ('OK')	image/png	etag:%2243cf-56024a8975508%22	http://www.promasti.com/wp-content/themes/Newspaper/images/sprite/weather/shower-rain-n.png	C:/Users/NAVEEN/Desktop/jutti%20pics/New%20folder/new%20wish/www.promasti.com/wp-content/themes/Newspaper/images/sprite/weather/shower-rain-n.png	(from http://www.promasti.com/wp-content/themes/Newspaper/style.css)
18:03:30	15411/15411	---M--	200	added ('OK')	image/png	etag:%223c33-56024a8972a10%22	http://www.promasti.com/wp-content/themes/Newspaper/images/sprite/weather/rain-n.png	C:/Users/NAVEEN/Desktop/jutti%20pics/New%20folder/new%20wish/www.promasti.com/wp-content/themes/Newspaper/images/sprite/weather/rain-n.png	(from http://www.promasti.com/wp-content/themes/Newspaper/style.css)
18:03:30	13212/13212	---M--	200	added ('OK')	image/png	etag:%22339c-56024a89764a8%22	http://www.promasti.com/wp-content/themes/Newspaper/images/sprite/weather/thunderstorm.png	C:/Users/NAVEEN/Desktop/jutti%20pics/New%20folder/new%20wish/www.promasti.com/wp-content/themes/Newspaper/images/sprite/weather/thunderstorm.png	(from http://www.promasti.com/wp-content/themes/Newspaper/style.css)
18:03:31	2942/2942	---M--	200	added ('OK')	image/png	etag:%22b7e-56024a899be37%22	http://www.promasti.com/wp-content/themes/Newspaper/images/flags/flags.png	C:/Users/NAVEEN/Desktop/jutti%20pics/New%20folder/new%20wish/www.promasti.com/wp-content/themes/Newspaper/images/flags/flags.png	(from http://www.promasti.com/wp-content/themes/Newspaper/style.css)
18:03:32	20794/20794	---M--	200	added ('OK')	image/png	etag:%22513a-56024a89739b0%22	http://www.promasti.com/wp-content/themes/Newspaper/images/sprite/weather/snow-d.png	C:/Users/NAVEEN/Desktop/jutti%20pics/New%20folder/new%20wish/www.promasti.com/wp-content/themes/Newspaper/images/sprite/weather/snow-d.png	(from http://www.promasti.com/wp-content/themes/Newspaper/style.css)
